source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_km,source_longitude_deg,source_longitude_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,source_magnitude_author,sensor_name,sensor_orientation_azi_dip,sensor_sensitivity,source_sensor_distance,trace_start_time,trace_end_time,trace_num_samples,trace_sample_min_1,trace_sample_max_1,trace_sample_mean_1,trace_sample_median_1,trace_sample_rms_1,trace_sample_lower_quartile_1,trace_sample_upper_quartile_1,trace_sample_stdev_1,trace_name_original_1,trace_sample_min_2,trace_sample_max_2,trace_sample_mean_2,trace_sample_median_2,trace_sample_rms_2,trace_sample_lower_quartile_2,trace_sample_upper_quartile_2,trace_sample_stdev_2,trace_name_original_2,trace_name_original_Z,trace_sample_min_Z,trace_sample_max_Z,trace_sample_mean_Z,trace_sample_median_Z,trace_sample_rms_Z,trace_sample_lower_quartile_Z,trace_sample_upper_quartile_Z,trace_sample_stdev_Z,trace_p_pick_time,trace_p_pick_uncertainty,trace_s_pick_time,trace_s_pick_uncertainty,trace_sampling_rate_hz,trace_component_order,trace_p_pick_weight,trace_s_pick_weight,trace_name
34198511,2023-02-25T10:39:53.500000Z,0.06,43.2817,0.0027,13.3378,0.0049,9,0.4,2.2,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.874619469,2023-02-25T10:39:33.501101Z,2023-02-25T10:41:13.505101Z,3x25001,-678.123121,661.018445,-1.671194766,-2.04119922,106.6899397,-64.14083329,60.05843485,106.6768501,34198511_2023-02-25T10:39:33.501101Z_WS.POZA.S2.DN1.MSEED,-348.5187235,428.7248892,0.931679949,0.039018485,48.45548042,-32.01232852,33.09189546,48.44652263,34198511_2023-02-25T10:39:33.501101Z_WS.POZA.S2.DN2.MSEED,34198511_2023-02-25T10:39:33.501101Z_WS.POZA.S2.DNZ.MSEED,-483.1504091,481.4055758,0.701963316,0.625341095,43.49723885,-26.3954312,27.67667988,43.4915743,2023-02-25T10:39:55.349000Z,0.03,2023-02-25T10:39:56.881000Z,0.12,250,12Z,0,1,"bucket0$180,:3,:25001"
34198511,2023-02-25T10:39:53.500000Z,0.06,43.2817,0.0027,13.3378,0.0049,9,0.4,2.2,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.874619469,2023-02-25T10:39:33.502376Z,2023-02-25T10:41:13.506376Z,3x25001,-431.1128492,659.6320909,2.691677654,2.580671309,70.69371273,-38.48444541,43.64674324,70.64245105,34198511_2023-02-25T10:39:33.502376Z_WS.POZA.S3.DN1.MSEED,-873.1314421,788.5271315,1.688265062,2.269271471,58.07793903,-23.77241812,26.30742352,58.05339579,34198511_2023-02-25T10:39:33.502376Z_WS.POZA.S3.DN2.MSEED,34198511_2023-02-25T10:39:33.502376Z_WS.POZA.S3.DNZ.MSEED,-774.1109522,580.0607274,-3.043629267,-2.872698542,47.68458659,-27.90664935,22.17653551,47.58735251,2023-02-25T10:39:55.356000Z,0.06,2023-02-25T10:39:56.883000Z,0.12,250,12Z,1,1,"bucket0$185,:3,:25001"
34198511,2023-02-25T10:39:53.500000Z,0.06,43.2817,0.0027,13.3378,0.0049,9,0.4,2.2,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.874619469,2023-02-25T10:39:33.501333Z,2023-02-25T10:41:13.505333Z,3x25001,-853.3253521,849.3978606,-2.383015321,-1.964700981,85.55465666,-50.04004988,45.11150596,85.52146231,34198511_2023-02-25T10:39:33.501333Z_WS.POZA.S4.DN1.MSEED,-402.7774564,484.6420945,-0.430659584,-0.132797668,39.95729627,-23.17037496,22.90286921,39.95497538,34198511_2023-02-25T10:39:33.501333Z_WS.POZA.S4.DN2.MSEED,34198511_2023-02-25T10:39:33.501333Z_WS.POZA.S4.DNZ.MSEED,-558.2018455,467.4259754,0.234690604,0.675757114,44.52793532,-24.35819369,24.73158042,44.52731684,2023-02-25T10:39:55.352000Z,0.03,2023-02-25T10:39:56.881000Z,0.06,250,12Z,0,0,"bucket0$189,:3,:25001"
34198511,2023-02-25T10:39:53.500000Z,0.06,43.2817,0.0027,13.3378,0.0049,9,0.4,2.2,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,5.874619469,2023-02-25T10:39:33.498834Z,2023-02-25T10:41:13.502834Z,3x25001,-708.6994481,556.3246616,1.875645495,1.436761297,74.15901442,-41.63213177,45.50730373,74.13529101,34198511_2023-02-25T10:39:33.498834Z_WS.POZA.S5.DN1.MSEED,-346.2137153,421.0138813,0.162315291,0.340966763,37.62444668,-23.69766289,23.37782765,37.62409656,34198511_2023-02-25T10:39:33.498834Z_WS.POZA.S5.DN2.MSEED,34198511_2023-02-25T10:39:33.498834Z_WS.POZA.S5.DNZ.MSEED,-450.1282028,431.2563778,0.017923599,0.574611159,36.26614207,-22.47251815,22.61304648,36.26613764,2023-02-25T10:39:55.344000Z,0.06,2023-02-25T10:39:56.877000Z,0.12,250,12Z,1,1,"bucket0$194,:3,:25001"
34198511,2023-02-25T10:39:53.500000Z,0.06,43.2817,0.0027,13.3378,0.0049,9,0.4,2.2,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,5.874619469,2023-02-25T10:39:33.499496Z,2023-02-25T10:41:13.503496Z,3x25001,-413.8665024,471.5490333,1.944384354,1.795657916,58.43590514,-36.2634361,38.85752037,58.40354765,34198511_2023-02-25T10:39:33.499496Z_WS.POZA.S6.DN1.MSEED,-402.5904127,523.891986,0.625282063,0.053828091,37.98317758,-22.98303279,23.09068898,37.97803051,34198511_2023-02-25T10:39:33.499496Z_WS.POZA.S6.DN2.MSEED,34198511_2023-02-25T10:39:33.499496Z_WS.POZA.S6.DNZ.MSEED,-376.2453155,370.9523981,-1.365125678,-1.637764758,36.28891696,-23.67620008,21.39408131,36.26323105,2023-02-25T10:39:55.345000Z,0.06,2023-02-25T10:39:56.884000Z,0.12,250,12Z,1,1,"bucket0$195,:3,:25001"
34836221,2023-04-28T20:50:59.470000Z,0.07,43.2898,0.0045,13.3227,0.0062,9.4,0.5,2.2,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.394851382,2023-04-28T20:50:39.470291Z,2023-04-28T20:52:19.474291Z,3x25001,-3173.125636,1876.954309,-3.898617098,-4.055566088,99.2715908,-46.12269038,38.01155821,99.19500755,34836221_2023-04-28T20:50:39.470291Z_WS.POZA.S2.DN1.MSEED,-2212.620604,2059.214675,0.689316088,0.921339207,71.46192396,-23.11705165,24.95973006,71.45859934,34836221_2023-04-28T20:50:39.470291Z_WS.POZA.S2.DN2.MSEED,34836221_2023-04-28T20:50:39.470291Z_WS.POZA.S2.DNZ.MSEED,-1295.415844,1543.110173,1.02192158,1.642359718,58.34031904,-22.3828971,24.68948903,58.33136808,2023-04-28T20:51:01.333000Z,0.03,2023-04-28T20:51:02.874000Z,0.06,250,12Z,0,0,"bucket0$264,:3,:25001"
34836221,2023-04-28T20:50:59.470000Z,0.07,43.2898,0.0045,13.3227,0.0062,9.4,0.5,2.2,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.394851382,2023-04-28T20:50:39.470238Z,2023-04-28T20:52:19.474238Z,3x25001,-2542.300395,2600.929001,0.097127903,-0.23298067,107.2804454,-36.28996995,37.82802375,107.2804014,34836221_2023-04-28T20:50:39.470238Z_WS.POZA.S3.DN1.MSEED,-1380.803244,1822.321949,-0.422682775,-0.594650646,59.74791019,-24.6332803,23.44350141,59.74641505,34836221_2023-04-28T20:50:39.470238Z_WS.POZA.S3.DN2.MSEED,34836221_2023-04-28T20:50:39.470238Z_WS.POZA.S3.DNZ.MSEED,-1727.256389,2201.025933,0.715354534,0.498864452,93.2569289,-22.53298162,24.53940451,93.25418519,2023-04-28T20:51:01.344000Z,0.03,2023-04-28T20:51:02.903000Z,0.06,250,12Z,0,0,"bucket0$265,:3,:25001"
34836221,2023-04-28T20:50:59.470000Z,0.07,43.2898,0.0045,13.3227,0.0062,9.4,0.5,2.2,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.394851382,2023-04-28T20:50:39.467773Z,2023-04-28T20:52:19.471773Z,3x25001,-2132.062891,1814.251746,1.172318571,1.351640301,97.39828504,-36.70936412,39.41264472,97.39122957,34836221_2023-04-28T20:50:39.467773Z_WS.POZA.S4.DN1.MSEED,-1904.099054,2143.377275,-0.672798517,-1.052653658,86.6627022,-24.09023094,22.985976,86.66009056,34836221_2023-04-28T20:50:39.467773Z_WS.POZA.S4.DN2.MSEED,34836221_2023-04-28T20:50:39.467773Z_WS.POZA.S4.DNZ.MSEED,-1753.420281,2007.602238,0.483499371,0.392900267,84.65709232,-22.65422905,24.41815708,84.65571161,2023-04-28T20:51:01.340000Z,0.03,2023-04-28T20:51:02.889000Z,0.06,250,12Z,0,0,"bucket0$266,:3,:25001"
34836221,2023-04-28T20:50:59.470000Z,0.07,43.2898,0.0045,13.3227,0.0062,9.4,0.5,2.2,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.394851382,2023-04-28T20:50:39.470042Z,2023-04-28T20:52:19.474042Z,3x25001,-3506.786599,2658.077512,1.001700652,0.825793208,98.71423147,-37.23509181,39.88832759,98.70914897,34836221_2023-04-28T20:50:39.470042Z_WS.POZA.S5.DN1.MSEED,-2238.054883,2278.17138,-1.230227897,-1.476078364,71.27769221,-24.51293925,22.56231249,71.26707477,34836221_2023-04-28T20:50:39.470042Z_WS.POZA.S5.DN2.MSEED,34836221_2023-04-28T20:50:39.470042Z_WS.POZA.S5.DNZ.MSEED,-1076.608218,1098.900183,0.930394938,1.135458503,53.99744214,-21.91167081,24.15202133,53.98942603,2023-04-28T20:51:01.340000Z,0.03,2023-04-28T20:51:02.892000Z,0.06,250,12Z,0,0,"bucket0$267,:3,:25001"
34836221,2023-04-28T20:50:59.470000Z,0.07,43.2898,0.0045,13.3227,0.0062,9.4,0.5,2.2,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.394851382,2023-04-28T20:50:39.468678Z,2023-04-28T20:52:19.472678Z,3x25001,-2400.607964,2932.926454,3.186858753,3.235897201,88.98164559,-32.82109208,39.29670729,88.92455894,34836221_2023-04-28T20:50:39.468678Z_WS.POZA.S6.DN1.MSEED,-2050.748113,3069.444422,-0.68280858,-0.467598627,71.13913643,-23.50445205,22.56926226,71.13585948,34836221_2023-04-28T20:50:39.468678Z_WS.POZA.S6.DN2.MSEED,34836221_2023-04-28T20:50:39.468678Z_WS.POZA.S6.DNZ.MSEED,-850.151576,801.4778475,3.974782343,4.212232248,53.42232974,-18.83489707,27.24407832,53.27425664,,,,,250,12Z,,,"bucket0$268,:3,:25001"
34199461,2023-02-25T12:51:16.140000Z,0.07,43.29,0.0045,13.3333,0.0062,9.1,0.5,2.4,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.74413037,2023-02-25T12:50:56.142459Z,2023-02-25T12:52:36.146459Z,3x25001,-1349.965582,1115.979824,-0.628101689,-0.806805696,85.72317678,-39.86886248,38.25525109,85.72087567,34199461_2023-02-25T12:50:56.142459Z_WS.POZA.S2.DN1.MSEED,-687.1146388,954.5121415,0.889820771,-0.01517091,45.2670651,-22.05050183,24.02321994,45.2583186,34199461_2023-02-25T12:50:56.142459Z_WS.POZA.S2.DN2.MSEED,34199461_2023-02-25T12:50:56.142459Z_WS.POZA.S2.DNZ.MSEED,-634.1092123,598.8816395,-1.580319784,-1.077318272,47.63061478,-24.12444759,20.96111705,47.60439112,2023-02-25T12:51:17.935000Z,0.06,2023-02-25T12:51:19.508000Z,0.12,250,12Z,1,1,"bucket0$182,:3,:25001"
34199461,2023-02-25T12:51:16.140000Z,0.07,43.29,0.0045,13.3333,0.0062,9.1,0.5,2.4,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.74413037,2023-02-25T12:50:56.141260Z,2023-02-25T12:52:36.145260Z,3x25001,-1339.169638,1057.665901,1.196386084,0.974890635,72.51543667,-34.08200148,38.03388748,72.50556679,34199461_2023-02-25T12:50:56.141260Z_WS.POZA.S3.DN1.MSEED,-1643.785347,1803.731069,0.336746214,0.846262148,92.6796102,-24.19389748,24.8848918,92.67899842,34199461_2023-02-25T12:50:56.141260Z_WS.POZA.S3.DN2.MSEED,34199461_2023-02-25T12:50:56.141260Z_WS.POZA.S3.DNZ.MSEED,-1137.217773,1246.601221,-0.023646484,0.589046417,69.19983373,-22.44279965,22.62748174,69.19982969,2023-02-25T12:51:17.944000Z,0.03,2023-02-25T12:51:19.494000Z,0.06,250,12Z,0,0,"bucket0$184,:3,:25001"
34199461,2023-02-25T12:51:16.140000Z,0.07,43.29,0.0045,13.3333,0.0062,9.1,0.5,2.4,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.74413037,2023-02-25T12:50:56.138741Z,2023-02-25T12:52:36.142741Z,3x25001,-1629.019415,1491.973395,-0.85286383,-0.414196311,100.6180501,-36.473096,35.64279297,100.6144354,34199461_2023-02-25T12:50:56.138741Z_WS.POZA.S4.DN1.MSEED,-773.6419269,886.0131091,1.280907841,1.598625791,53.85863158,-21.4389515,24.63429267,53.84339765,34199461_2023-02-25T12:50:56.138741Z_WS.POZA.S4.DN2.MSEED,34199461_2023-02-25T12:50:56.138741Z_WS.POZA.S4.DNZ.MSEED,-1165.575476,854.6551838,1.501350377,1.300069569,62.73873954,-21.74705974,24.34719888,62.72077316,2023-02-25T12:51:17.925000Z,0.06,2023-02-25T12:51:19.504000Z,0.12,250,12Z,1,1,"bucket0$187,:3,:25001"
34199461,2023-02-25T12:51:16.140000Z,0.07,43.29,0.0045,13.3333,0.0062,9.1,0.5,2.4,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.74413037,2023-02-25T12:50:56.139848Z,2023-02-25T12:52:36.143848Z,3x25001,-1263.08172,1061.637975,-1.171647409,-1.062379745,71.64716824,-38.12173479,34.99532594,71.63758761,34199461_2023-02-25T12:50:56.139848Z_WS.POZA.S5.DN1.MSEED,-720.7677439,873.7837846,1.097713607,1.387899697,46.14657068,-21.64896119,24.42476058,46.13351287,34199461_2023-02-25T12:50:56.139848Z_WS.POZA.S5.DN2.MSEED,34199461_2023-02-25T12:50:56.139848Z_WS.POZA.S5.DNZ.MSEED,-538.6124051,530.1141589,0.284798266,0.27471662,43.79855062,-21.7637187,22.28258546,43.79762466,2023-02-25T12:51:17.907000Z,0.06,2023-02-25T12:51:19.453000Z,0.12,250,12Z,1,1,"bucket0$193,:3,:25001"
34199461,2023-02-25T12:51:16.140000Z,0.07,43.29,0.0045,13.3333,0.0062,9.1,0.5,2.4,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.74413037,2023-02-25T12:50:56.142243Z,2023-02-25T12:52:36.146243Z,3x25001,-999.9945026,929.0907215,0.619918851,0.607009155,64.33416857,-34.44892776,35.66294607,64.33118176,34199461_2023-02-25T12:50:56.142243Z_WS.POZA.S6.DN1.MSEED,-814.816482,1141.313454,-0.750714762,-0.513544171,51.20605385,-24.55200965,22.52331671,51.20055057,34199461_2023-02-25T12:50:56.142243Z_WS.POZA.S6.DN2.MSEED,34199461_2023-02-25T12:50:56.142243Z_WS.POZA.S6.DNZ.MSEED,-482.8453494,618.9235844,0.148264422,-0.063010004,43.96068838,-23.11013932,21.97542532,43.96043835,2023-02-25T12:51:17.930000Z,0.06,2023-02-25T12:51:19.475000Z,0.5,250,12Z,1,2,"bucket0$197,:3,:25001"
34163051,2023-02-21T03:42:15.050000Z,0.08,43.2883,0.0045,13.325,0.0074,9.1,0.5,2.5,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.145457029,2023-02-21T03:41:55.052397Z,2023-02-21T03:43:35.056397Z,3x25001,-1712.118221,2035.879154,-0.050971172,0.621246354,102.4864145,-34.43469056,34.6761309,102.4864018,34163051_2023-02-21T03:41:55.052397Z_WS.POZA.S2.DN1.MSEED,-1464.067221,1967.423163,0.364329544,0.275621131,59.35439049,-21.75970979,22.31095205,59.35327232,34163051_2023-02-21T03:41:55.052397Z_WS.POZA.S2.DN2.MSEED,34163051_2023-02-21T03:41:55.052397Z_WS.POZA.S2.DNZ.MSEED,-1161.720929,1159.986968,1.981986624,2.159101314,60.33522553,-19.87933401,24.16697015,60.30266303,2023-02-21T03:42:16.920000Z,0.06,2023-02-21T03:42:18.554000Z,0.06,250,12Z,1,0,"bucket0$15,:3,:25001"
34163051,2023-02-21T03:42:15.050000Z,0.08,43.2883,0.0045,13.325,0.0074,9.1,0.5,2.5,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.145457029,2023-02-21T03:41:55.050319Z,2023-02-21T03:43:35.054319Z,3x25001,-1900.961952,1619.671404,1.116418841,1.080529722,98.82053298,-33.97540719,36.13742184,98.81422644,34163051_2023-02-21T03:41:55.050319Z_WS.POZA.S3.DN1.MSEED,-1913.912002,1661.809324,0.271650757,0.150750619,94.49907767,-23.88787904,24.18890267,94.49868722,34163051_2023-02-21T03:41:55.050319Z_WS.POZA.S3.DN2.MSEED,34163051_2023-02-21T03:41:55.050319Z_WS.POZA.S3.DNZ.MSEED,-1549.140358,2272.96928,-0.822774582,-0.672820185,95.35558234,-23.70466626,21.36561514,95.35203262,2023-02-21T03:42:16.904000Z,0.06,2023-02-21T03:42:18.544000Z,0.06,250,12Z,1,0,"bucket0$64,:3,:25001"
34163051,2023-02-21T03:42:15.050000Z,0.08,43.2883,0.0045,13.325,0.0074,9.1,0.5,2.5,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.145457029,2023-02-21T03:41:55.052276Z,2023-02-21T03:43:35.056276Z,3x25001,-2105.88282,2970.23977,0.406367854,0.488014316,118.0990645,-33.56687023,34.54289886,118.0983654,34163051_2023-02-21T03:41:55.052276Z_WS.POZA.S4.DN1.MSEED,-1421.187923,2047.36301,-0.0294985,0.086742414,87.24811273,-22.95083487,23.1243197,87.24810774,34163051_2023-02-21T03:41:55.052276Z_WS.POZA.S4.DN2.MSEED,34163051_2023-02-21T03:41:55.052276Z_WS.POZA.S4.DNZ.MSEED,-1681.285937,2075.732373,-0.421309539,-0.587786294,91.0223737,-23.63491561,22.45934302,91.02139865,2023-02-21T03:42:16.904000Z,0.06,2023-02-21T03:42:18.562000Z,0.06,250,12Z,1,0,"bucket0$72,:3,:25001"
34163051,2023-02-21T03:42:15.050000Z,0.08,43.2883,0.0045,13.325,0.0074,9.1,0.5,2.5,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.145457029,2023-02-21T03:41:55.052143Z,2023-02-21T03:43:35.056143Z,3x25001,-1623.935276,2119.053733,0.837103335,-0.33746824,85.08899653,-34.39187518,35.72023744,85.08487873,34163051_2023-02-21T03:41:55.052143Z_WS.POZA.S5.DN1.MSEED,-1450.794045,2140.953073,-0.016987244,0.528190329,61.08159166,-21.50690179,22.56352125,61.0815893,34163051_2023-02-21T03:41:55.052143Z_WS.POZA.S5.DN2.MSEED,34163051_2023-02-21T03:41:55.052143Z_WS.POZA.S5.DNZ.MSEED,-1009.896435,1031.394533,0.600280404,0.723242008,51.24209272,-21.31519332,22.76167733,51.23857658,2023-02-21T03:42:16.905000Z,0.06,2023-02-21T03:42:18.542000Z,0.06,250,12Z,1,0,"bucket0$116,:3,:25001"
34163051,2023-02-21T03:42:15.050000Z,0.08,43.2883,0.0045,13.325,0.0074,9.1,0.5,2.5,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.145457029,2023-02-21T03:41:55.053482Z,2023-02-21T03:43:35.057482Z,3x25001,-1551.856367,2675.908728,0.535437592,0.626842702,87.18746604,-33.42804184,33.68067488,87.1858219,34163051_2023-02-21T03:41:55.053482Z_WS.POZA.S6.DN1.MSEED,-1433.4896,1323.922399,-1.409030779,-1.197821609,61.71898614,-24.23468249,21.83903928,61.70290012,34163051_2023-02-21T03:41:55.053482Z_WS.POZA.S6.DN2.MSEED,34163051_2023-02-21T03:41:55.053482Z_WS.POZA.S6.DNZ.MSEED,-1126.898261,904.3516166,1.046261695,0.898034235,53.92487269,-21.12511785,22.93646956,53.91472184,2023-02-21T03:42:16.910000Z,0.06,2023-02-21T03:42:18.551000Z,0.06,250,12Z,1,0,"bucket0$139,:3,:25001"
34674981,2023-04-13T23:18:38.490000Z,0.07,43.1902,0.0027,13.1447,0.0037,5.6,0.7,2.5,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,21.40082289,2023-04-13T23:18:18.489840Z,2023-04-13T23:19:58.493840Z,3x25001,-387.359645,352.8249708,3.548784603,3.266654093,52.70048049,-30.78823045,37.32153864,52.58085936,34674981_2023-04-13T23:18:18.489840Z_WS.POZA.S2.DN1.MSEED,-210.1051321,213.5726111,-0.026380888,0.231444546,33.2003827,-21.80388637,21.26500669,33.20037222,34674981_2023-04-13T23:18:18.489840Z_WS.POZA.S2.DN2.MSEED,34674981_2023-04-13T23:18:18.489840Z_WS.POZA.S2.DNZ.MSEED,-157.0091066,144.46813,-1.229577867,-0.783804307,32.74774764,-22.82223963,20.27650351,32.72465605,2023-04-13T23:18:43.347000Z,0.25,2023-04-13T23:18:47.879000Z,1.5,250,12Z,2,3,"bucket0$155,:3,:25001"
34674981,2023-04-13T23:18:38.490000Z,0.07,43.1902,0.0027,13.1447,0.0037,5.6,0.7,2.5,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,21.40082289,2023-04-13T23:18:18.486965Z,2023-04-13T23:19:58.490965Z,3x25001,-343.8256956,396.3589203,2.567879708,2.728508871,51.54574992,-30.3243681,35.78138584,51.48174753,34674981_2023-04-13T23:18:18.486965Z_WS.POZA.S3.DN1.MSEED,-192.8927654,265.8409147,3.572491482,3.421436468,34.27068229,-18.61413325,25.45652858,34.08396938,34674981_2023-04-13T23:18:18.486965Z_WS.POZA.S3.DN2.MSEED,34674981_2023-04-13T23:18:18.486965Z_WS.POZA.S3.DNZ.MSEED,-256.7918417,185.9178365,-6.316164825,-6.391200709,35.93346324,-28.42963603,15.63195137,35.37399952,2023-04-13T23:18:43.358000Z,0.25,2023-04-13T23:18:47.879000Z,1.5,250,12Z,2,3,"bucket0$156,:3,:25001"
34674981,2023-04-13T23:18:38.490000Z,0.07,43.1902,0.0027,13.1447,0.0037,5.6,0.7,2.5,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,21.40082289,2023-04-13T23:18:18.487000Z,2023-04-13T23:19:58.491000Z,3x25001,-378.1885843,425.096718,2.061417305,2.419549485,52.04036506,-30.63237229,35.47338166,51.99952071,34674981_2023-04-13T23:18:18.487000Z_WS.POZA.S4.DN1.MSEED,-252.8294299,237.9555972,0.264218664,0.576278602,36.57162436,-21.46024632,22.61089312,36.5706699,34674981_2023-04-13T23:18:18.487000Z_WS.POZA.S4.DN2.MSEED,34674981_2023-04-13T23:18:18.487000Z_WS.POZA.S4.DNZ.MSEED,-209.1089115,217.5686456,-0.593591058,-0.767753143,35.54529568,-22.80618847,21.27068218,35.54033898,2023-04-13T23:18:43.369000Z,0.5,2023-04-13T23:18:47.924000Z,1.5,250,12Z,3,3,"bucket0$157,:3,:25001"
34674981,2023-04-13T23:18:38.490000Z,0.07,43.1902,0.0027,13.1447,0.0037,5.6,0.7,2.5,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,21.40082289,2023-04-13T23:18:18.489861Z,2023-04-13T23:19:58.493861Z,3x25001,-229.1712399,296.6701421,0.61686589,0.195719573,51.85503108,-33.85868737,35.25189528,51.85136184,34674981_2023-04-13T23:18:18.489861Z_WS.POZA.S5.DN1.MSEED,-208.7073356,192.9353155,1.098134416,1.629241048,33.41638579,-20.40608987,22.663042,33.39833739,34674981_2023-04-13T23:18:18.489861Z_WS.POZA.S5.DN2.MSEED,34674981_2023-04-13T23:18:18.489861Z_WS.POZA.S5.DNZ.MSEED,-137.4034396,129.0140393,0.014296569,-0.190490686,31.86155981,-21.22023202,20.83925065,31.8615566,2023-04-13T23:18:43.315000Z,0.5,2023-04-13T23:18:47.924000Z,1.5,250,12Z,3,3,"bucket0$158,:3,:25001"
34674981,2023-04-13T23:18:38.490000Z,0.07,43.1902,0.0027,13.1447,0.0037,5.6,0.7,2.5,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,21.40082289,2023-04-13T23:18:18.490349Z,2023-04-13T23:19:58.494349Z,3x25001,-278.789298,257.067921,-2.190392031,-2.346012158,50.75048056,-35.39984433,30.70399921,50.70318984,34674981_2023-04-13T23:18:18.490349Z_WS.POZA.S6.DN1.MSEED,-183.7454805,201.8715326,1.65808942,1.551001864,33.14058739,-20.48425443,23.58625815,33.09908265,34674981_2023-04-13T23:18:18.490349Z_WS.POZA.S6.DN2.MSEED,34674981_2023-04-13T23:18:18.490349Z_WS.POZA.S6.DNZ.MSEED,-182.5895674,134.9197904,-2.180361113,-2.293158544,32.85567011,-24.33159387,19.74527678,32.78324394,2023-04-13T23:18:43.305000Z,0.5,2023-04-13T23:18:47.967000Z,1.5,250,12Z,3,3,"bucket0$159,:3,:25001"
34302281,2023-03-10T02:12:44.010000Z,0.08,43.2783,0.0036,13.3243,0.0074,6,0.6,2.6,0.3,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.587049106,2023-03-10T02:12:24.011947Z,2023-03-10T02:14:04.015947Z,3x25001,-3583.683416,2994.843019,0.502550175,1.052634263,127.7293964,-36.00731779,37.10962354,127.7284078,34302281_2023-03-10T02:12:24.011947Z_WS.POZA.S2.DN1.MSEED,-1835.43075,2365.290409,1.21311602,1.508224436,70.40558809,-21.52863645,23.54355535,70.39513608,34302281_2023-03-10T02:12:24.011947Z_WS.POZA.S2.DN2.MSEED,34302281_2023-03-10T02:12:24.011947Z_WS.POZA.S2.DNZ.MSEED,-1153.629894,1269.2225,0.825979479,1.2024567,68.35461939,-21.81410613,23.24089202,68.34962875,2023-03-10T02:12:45.666000Z,0.03,2023-03-10T02:12:47.216000Z,0.06,250,12Z,0,0,"bucket0$289,:3,:25001"
