Before Mean,Before Median,Before Mode,Before Std Dev,Before Skewness,Before Kurtosis,Before Variance,Before Max,Before Min,Before Z-Score,Before Mean MER,Before Max MER,After Mean,After Median,After Mode,After Std Dev,After Skewness,After Kurtosis,After Variance,After Max,After Min,After Z-Score,After Mean MER,After Max MER,earthquake
0.000107608,0.000241637,0.000721409,0.001292269,-0.05797043,-0.263784207,1.67e-06,0.003945473,-0.00280971,-1.78e-17,0.952134786,1.449284079,0.000161342,0.000145683,-0.000199753,0.001341096,0.069588049,-0.083570263,1.8e-06,0.004290909,-0.003270291,2.49e-17,1.078245112,1.599872796,0
-0.000176147,-0.000175277,-0.000251999,0.001228399,0.114106953,0.274973745,1.51e-06,0.003624476,-0.004013684,-1.42e-17,1.026926417,1.339374286,-0.000173228,-0.000175277,-0.000520816,0.001159092,-0.012140922,0.020075146,1.34e-06,0.00301012,-0.004013684,-1.07e-17,0.999712091,1.372506555,0
-0.000108121,-2.51e-06,-0.000251999,0.001194025,-0.346596336,-0.22404512,1.43e-06,0.002779956,-0.003476049,3.2e-17,1.052454794,1.429273652,-0.000106437,-0.000175277,-0.000520816,0.001249015,-0.106396126,0.10438024,1.56e-06,0.003394312,-0.004167127,2.84e-17,0.948893727,1.495976486,0
-0.000100023,-0.000194604,0.000361772,0.001250611,0.150570246,-0.181179157,1.56e-06,0.003163562,-0.003207818,2.13e-17,1.008087346,1.36004922,-8.62e-05,-9.86e-05,-0.000520816,0.001222447,-0.128649861,-0.232651958,1.49e-06,0.002779956,-0.003130511,0.0,1.022919298,1.347974998,0
6.14e-05,0.000210025,-0.000634349,0.001838009,-0.154068385,-0.221449044,3.38e-06,0.005122895,-0.005393703,-1.78e-17,1.03470845,1.464421794,-1.58e-05,-3.95e-05,-0.001210124,0.001984409,0.110350155,-0.167930972,3.94e-06,0.00523805,-0.005163393,0.0,1.221333236,1.52623618,0
-0.000190671,-0.000192982,-0.000903019,0.001837517,-0.030680455,-0.603396574,3.38e-06,0.003779541,-0.00454933,-2.84e-17,1.024855569,1.398550246,-2.5e-05,-0.000116187,-0.001670672,0.002472422,0.372892782,0.558432211,6.11e-06,0.008961082,-0.006967368,-2.49e-17,0.94251684,1.310572887,0
6.48e-05,0.000133303,-0.001056535,0.002010085,0.08679964,-0.130098296,4.04e-06,0.006543044,-0.005777529,-7.11e-18,0.915565619,1.20538524,0.000127744,0.000286819,0.000593851,0.00203877,-0.281078393,0.103191282,4.16e-06,0.005429927,-0.005969406,-1.07e-17,1.217279771,2.337994116,0
-0.000125311,-0.000185495,-0.000876362,0.00128914,0.077197835,0.080145846,1.66e-06,0.004074879,-0.003486322,-3.55e-17,0.901245689,1.203662745,-3.95e-05,-7.03e-05,-3.2e-05,0.001148329,0.411048053,0.276070929,1.32e-06,0.003806208,-0.003409555,-1.07e-17,1.0821216,1.629293079,0
-0.000150336,-0.000147116,0.00054376,0.001238395,0.072941092,-0.026310571,1.53e-06,0.003038574,-0.003563089,-4.8e-17,0.9101562,1.158385522,0.000131846,0.000140754,0.000505381,0.001286998,-0.106592629,-0.151546564,1.66e-06,0.003268857,-0.00325603,-4.44e-18,0.958806591,1.341669972,0
0.000135684,0.000140754,0.000390235,0.001022782,-0.011360005,-0.008732501,1.05e-06,0.00315372,-0.002757067,-3.38e-17,1.057906927,1.38617006,0.000115112,0.000121564,6.42e-06,0.001191123,-0.058626963,-0.005741105,1.42e-06,0.00315372,-0.003754993,-2.84e-17,1.088307598,1.398941164,0
8.92e-07,7.81e-05,-0.000304957,0.00148486,-0.380666066,-0.131412277,2.2e-06,0.003187911,-0.004527556,0.0,0.849718284,1.394986272,-6.79e-05,5.93e-05,0.00015537,0.001188226,-0.145443843,-0.0474335,1.41e-06,0.003264046,-0.003452287,4.26e-17,0.950919937,1.23968832,0
5.14e-06,7.81e-05,-0.000919899,0.001224729,-0.278265366,-0.171596311,1.5e-06,0.002995815,-0.00349094,-4.26e-17,0.977648321,1.394266192,-0.000169394,-0.000132188,-3.67e-05,0.001181941,-0.213948508,0.060698919,1.4e-06,0.002765065,-0.003836479,-2.13e-17,0.962903795,1.468567659,0
2.58e-05,-9.41e-05,-0.000112861,0.001160896,0.329330228,0.064259706,1.35e-06,0.003840334,-0.002607767,-7.11e-18,0.998290749,1.331394707,-2.74e-05,-1.74e-05,-0.001648458,0.001186154,0.061349081,-0.27244549,1.41e-06,0.003034468,-0.002914652,-1.78e-17,1.038317178,1.414374452,0
-0.000172666,-0.000290267,-0.002228578,0.002752998,0.122301997,-0.019607115,7.58e-06,0.007520442,-0.007947388,-1.78e-17,1.064066143,1.572540128,-0.000164991,-0.000194293,-0.000539758,0.001993557,0.009848032,-0.135080588,3.97e-06,0.005716467,-0.00575966,-1.42e-17,1.031222839,1.356308513,0
5.44e-05,-2.16e-05,-0.002266938,0.001996154,0.151290332,-0.066857191,3.98e-06,0.006637635,-0.005030442,1.07e-17,1.0373472,1.51996029,-0.000224097,-0.000175112,-0.001268976,0.002100936,-0.093681247,0.973642617,4.41e-06,0.006292169,-0.008446369,-2.84e-17,1.010363245,1.447740565,0
-0.000289037,-0.000674093,-0.001844752,0.002821502,0.385996056,0.573523566,7.96e-06,0.009439499,-0.008024182,4.8e-17,0.983306511,1.351775021,0.000168011,0.00038141,0.002377261,0.005707679,-0.024777206,-0.058619727,3.26e-05,0.018459227,-0.015546967,8.88e-18,0.708279004,1.357633739,0
-0.000120447,-0.000162824,0.000105847,0.00199098,-0.143067224,0.086897682,3.96e-06,0.004865183,-0.005996844,-2.13e-17,0.899635214,1.176284972,7.51e-05,0.000182614,-0.001429421,0.001724344,-0.197895744,0.004769977,2.97e-06,0.004596512,-0.004615102,-2.31e-17,0.823210471,1.095245466,0
0.00015237,0.000125041,0.000220993,0.001187453,0.14763208,0.231331659,1.41e-06,0.004212696,-0.003003067,-1.42e-17,1.069448663,1.608691442,0.00018937,0.000240187,0.000643198,0.001319654,0.076921528,-0.092765809,1.74e-06,0.004519745,-0.003041446,5.68e-17,1.01278674,1.349974107,0
7.28e-05,0.000144235,0.000412906,0.001300111,-0.454992771,0.310686879,1.69e-06,0.002869332,-0.004576723,0.0,0.997499191,1.451147753,6.58e-05,0.000105847,-0.000661787,0.00116621,-0.159206016,-0.027628433,1.36e-06,0.003253149,-0.003693943,3.55e-17,1.013449867,1.465374594,0
4.13e-05,3.65e-05,0.000189901,0.001193216,-0.003574057,-0.207187219,1.42e-06,0.00333723,-0.002765333,-3.38e-17,0.99572926,1.495341847,-1.38e-05,7.39e-05,0.000151247,0.001171682,-0.115701479,0.373061736,1.37e-06,0.003374712,-0.003763295,1.07e-17,1.163841488,1.730264402,0
-4.17e-05,-0.000155638,-0.00053983,0.00129491,0.108022849,-0.274834674,1.68e-06,0.003566808,-0.003648506,2.49e-17,0.903049822,1.237750718,-0.000169506,-0.000194291,-0.000770579,0.00135039,0.172428586,-0.38883815,1.82e-06,0.003374712,-0.003380274,-7.11e-18,1.048573755,1.431023921,0
0.000110284,7.39e-05,-0.000462523,0.001212221,-0.036182447,-0.490594799,1.47e-06,0.003106481,-0.002689197,-1.24e-17,0.448567608,1.524360566,0.000107037,7.39e-05,7.39e-05,0.001200488,-0.011432866,0.29386555,1.44e-06,0.003644115,-0.003341621,6.04e-17,1.021600696,1.632943316,0
0.000167668,6.63e-05,6.63e-05,0.002037116,0.303929833,0.631981511,4.15e-06,0.007857815,-0.006113108,-1.78e-17,0.941618037,1.171869341,-0.00030105,-0.000298287,-0.000240709,0.001793272,0.253610675,-0.267858012,3.22e-06,0.004518609,-0.004040499,1.42e-17,1.084020287,1.308113112,0
5.05e-05,0.000143098,0.000565303,0.003491825,-0.170614937,-0.594582607,1.22e-05,0.008970895,-0.009874537,1.07e-17,0.949131025,1.557261636,0.000112858,0.000143117,-0.001085119,0.001976261,0.006960736,-0.244660894,3.91e-06,0.00563169,-0.004654599,-7.11e-18,0.889044386,1.175038356,0
7.84e-07,-0.000163951,-0.000893206,0.002233418,0.09882296,-0.123830485,4.99e-06,0.006053876,-0.006765605,7.11e-18,1.647769011,2.272139149,5.85e-06,2.8e-05,-0.000893206,0.002001307,-0.182275162,0.366914389,4.01e-06,0.005861963,-0.006343419,-5.33e-17,0.910639543,1.344670106,0
-1.74e-05,-3.17e-05,-0.000511464,0.001260945,-0.126792714,0.024579114,1.59e-06,0.003134791,-0.004426391,2.13e-17,0.936655307,1.521331324,2.56e-05,2.59e-05,-0.00035793,0.00139199,-0.034254155,-0.095748234,1.94e-06,0.003940822,-0.003812291,-1.78e-17,0.950331706,1.606307556,0
9.71e-05,6.69e-06,-0.000626601,0.001312455,0.237094254,0.045209607,1.72e-06,0.00371053,-0.003735533,1.07e-17,1.072781436,1.324774356,9.44e-05,0.000141033,0.000217791,0.001320948,0.051984047,-0.147284333,1.74e-06,0.00401758,-0.004080962,1.42e-17,1.001119143,1.454691985,0
-0.000113829,-0.000166035,-0.001471011,0.001178497,0.143136743,0.660618207,1.39e-06,0.004516543,-0.003313328,-3.55e-18,0.94189986,1.308151174,4.08e-06,-8.93e-05,-1.25e-05,0.001291547,0.153313973,0.054814832,1.67e-06,0.003595375,-0.003466862,-8.88e-19,1.065075954,1.504102939,0
0.000190679,0.000210088,-7.75e-05,0.001233924,-0.080333016,0.320342717,1.52e-06,0.003683629,-0.00364706,-1.24e-17,1.04792639,1.454148591,0.000157966,0.000190761,0.000190761,0.001300071,-0.002445982,-0.224840375,1.69e-06,0.003606908,-0.003110011,3.91e-17,1.061611738,1.486782953,0
-3.84e-06,-0.000116124,-0.00030822,0.001264328,0.071763971,-0.539701955,1.6e-06,0.003261369,-0.003148079,-2.13e-17,0.971088625,1.194711351,1.6e-05,-0.000116124,-0.000154192,0.001214577,0.063010519,0.042017953,1.48e-06,0.003606908,-0.003723781,-1.42e-17,0.981762271,1.321212311,0
-5.48e-05,-3.94e-05,-3.94e-05,0.001174481,0.180608057,1.036758722,1.38e-06,0.003952446,-0.003915877,-7.11e-18,1.088617814,1.419563141,-5.31e-05,1.83e-05,0.00011404,0.001276444,-0.129061477,0.325844089,1.63e-06,0.00376035,-0.003723781,-3.55e-17,1.055960559,1.655245355,0
-0.000456656,-0.000516993,-0.001207864,0.001978004,-0.136849196,0.100940775,3.91e-06,0.00420396,-0.007272176,7.11e-18,0.99902008,1.537293789,-4.84e-05,-5.64e-05,-0.002090644,0.001993801,0.151229081,-0.261843554,3.98e-06,0.005585702,-0.0047006,3.55e-18,1.003561152,1.42044092,0
-0.000479531,-0.000516993,-0.001207864,0.001839346,-0.075930456,0.132380843,3.38e-06,0.004395868,-0.006581305,1.42e-17,1.077413503,1.537293789,-5.12e-05,-5.64e-05,-0.001015956,0.001948149,0.074220471,-0.03728724,3.8e-06,0.005624084,-0.00600558,-3.55e-17,0.939459044,1.206635948,0
-4.89e-05,-5.64e-05,-0.001553298,0.002010759,-0.103630575,-0.359696224,4.04e-06,0.00508674,-0.005967196,1.07e-17,0.971023261,1.187290673,-0.000347805,-0.000574564,-0.002282552,0.001945623,0.247100567,-0.257925806,3.79e-06,0.004395868,-0.005660142,-3.55e-18,1.002192729,1.367871251,0
0.000205942,0.000180303,6.52e-05,0.001133299,-0.005909145,-0.197376854,1.28e-06,0.00317408,-0.003274049,-2.84e-17,0.932602465,1.388978488,4.35e-05,0.000161113,0.001139849,0.001789283,-0.160604095,-0.082367724,3.2e-06,0.004479055,-0.005116376,2.13e-17,0.811394167,1.46773809,0
9.51e-05,0.000218682,0.00025707,0.001195685,-0.082660146,-0.042607131,1.43e-06,0.003442751,-0.003465962,0.0,1.072289671,1.351365823,-6.56e-05,0.000103536,0.000525741,0.001309208,-0.066588004,0.326170593,1.71e-06,0.004479055,-0.003657866,-2.49e-17,1.0497569,1.713437386,0
0.000101236,0.000103536,-0.000548952,0.00121082,-0.081643363,-0.453070011,1.47e-06,0.003289226,-0.003005378,-1.07e-17,0.999472399,1.255144523,-1.38e-05,-1.16e-05,0.00083279,0.001265906,-0.144512326,0.398985863,1.6e-06,0.003634655,-0.004310363,7.11e-18,1.006924451,1.468596068,0
6.39e-05,1.75e-05,-5.98e-05,0.001016858,0.183437899,-0.166307108,1.03e-06,0.003471752,-0.002362579,0.0,1.079181223,1.356328468,-0.000157982,-0.000213212,-0.001172521,0.001142637,-0.059759095,0.267235877,1.31e-06,0.003279656,-0.003591291,-1.51e-17,1.021925615,1.330975378,0
-2.55e-05,-1.79e-06,-0.000750847,0.001200255,-0.045838415,0.000325294,1.44e-06,0.003433099,-0.002938867,-5.33e-18,0.943884567,1.40394425,-6.35e-05,-5.98e-05,-0.000443961,0.001233859,-0.114130801,0.421634009,1.52e-06,0.00393208,-0.003974312,2.49e-17,0.983081846,1.439021307,0
4.82e-05,9.37e-05,0.000324423,0.001573675,-0.189208912,-0.208272052,2.48e-06,0.003663848,-0.004435811,0.0,0.849165195,1.263018233,-0.000163515,-0.000135905,-0.001057732,0.001148076,-0.0687478,-0.047872997,1.32e-06,0.002819328,-0.00370608,7.11e-18,0.972224825,1.233693799,0
-5.82e-05,-0.000155654,0.001398831,0.001880381,0.0208573,-0.459664925,3.54e-06,0.004622881,-0.004396847,0.0,0.975791917,1.362440619,3.25e-05,1.7e-05,1.7e-05,0.001914608,-0.198771639,-0.150054299,3.67e-06,0.004737963,-0.00543317,-2.49e-17,0.707515936,1.274434326,0
0.000199121,0.000132197,0.001513913,0.002098395,0.329770837,0.238714744,4.4e-06,0.007923653,-0.004780746,0.0,0.891369416,1.183471339,-0.000145244,-0.000385964,-0.001326385,0.002006382,0.299780887,-0.035571273,4.03e-06,0.005812647,-0.00562512,3.55e-18,0.984486755,1.405402779,0
-7.92e-05,-0.000174834,-0.001096075,0.002047606,-0.053188002,0.053491938,4.19e-06,0.005275305,-0.005548252,1.78e-17,0.926375157,1.168813922,5.25e-05,0.000132197,0.00113016,0.001877892,-0.389527946,0.734845644,3.53e-06,0.004584521,-0.007774487,2.49e-17,0.985954335,1.59818152,0
-0.000142842,-0.000225285,-7.18e-05,0.001344692,0.02283405,0.165736651,1.81e-06,0.003843177,-0.004216985,3.73e-17,1.033320123,1.773271531,-0.000189974,-0.000225285,-7.18e-05,0.001279392,-0.030708093,0.188455736,1.64e-06,0.003843177,-0.004216985,-1.42e-17,1.048595554,1.773271531,0
0.000115698,0.000139341,8.18e-05,0.001232577,0.106884064,0.399466831,1.52e-06,0.004111849,-0.00321906,-7.11e-18,1.009048755,1.245533403,6.99e-05,8.18e-05,0.000695875,0.001174409,-0.038907186,-0.182368177,1.38e-06,0.002922016,-0.00298877,2.13e-17,1.001672223,1.298425488,0
-2.91e-05,-3.34e-05,-0.000647485,0.001242973,0.100806842,-0.278370116,1.54e-06,0.003651268,-0.002835243,2.49e-17,1.147702571,1.555549249,8.48e-05,0.000177722,0.000158531,0.001229832,-0.265232433,-0.045311184,1.51e-06,0.003728032,-0.003602877,-2.84e-17,1.000683088,1.321454371,0
-0.000305912,-0.000276214,0.000146045,0.001330427,-0.130088381,0.343412091,1.77e-06,0.003869077,-0.004574949,-7.99e-17,0.988739487,1.272895464,-0.000200744,-0.000314282,-0.000314282,0.001174413,0.011162248,0.148532048,1.38e-06,0.003370096,-0.003192794,-1.07e-17,1.056954286,1.387691865,0
-2.91e-05,-8.41e-05,-0.000697889,0.001254637,-0.146889825,-0.012558905,1.57e-06,0.00340875,-0.004114035,2.13e-17,0.939062592,1.405834306,8.5e-05,0.000165372,-0.000276214,0.00127964,-0.15571568,0.2716165,1.64e-06,0.003754288,-0.004037314,-1.6e-17,0.926259698,1.313895265,0
2.34e-05,-7.4e-06,0.00026142,0.001228196,0.22445933,0.031455292,1.51e-06,0.003907731,-0.003615054,-2.84e-17,0.966539043,1.315236033,-2.71e-05,-7.4e-06,0.000491584,0.001162839,0.040935101,0.183161772,1.35e-06,0.003332028,-0.003538333,-1.24e-17,1.101923361,1.514039265,0
1.34e-06,0.000172191,-0.000710543,0.002210103,-0.208110964,-0.316557402,4.88e-06,0.006735521,-0.005968879,1.42e-17,0.976008872,1.446984691,-0.000128083,-0.000211635,-0.000902493,0.002653656,-0.094220694,-0.378227202,7.04e-06,0.00604459,-0.006966768,3.55e-18,1.023809789,1.472551751,0
9.79e-06,-0.000211599,0.001477185,0.00431801,0.125301646,1.057544681,1.86e-05,0.014603771,-0.016907664,1.07e-17,0.718874853,1.14674792,2.05e-05,0.000153011,-0.00328217,0.004120722,-0.0231523,0.042141129,1.7e-05,0.011993783,-0.011610968,-3.02e-17,0.703385566,1.0290316,0
-6.25e-05,-0.00011566,-0.001171164,0.002048425,0.011813117,-0.343006593,4.2e-06,0.005046701,-0.005124432,-7.11e-18,1.115038804,1.658051938,8.01e-05,0.000210625,0.001400463,0.001688842,-0.156256468,0.035225321,2.85e-06,0.005046701,-0.005738569,-1.42e-17,1.005352565,1.410999434,0
0.000161607,0.000267268,0.001034847,0.001159957,-0.46440031,0.668148368,1.35e-06,0.002877183,-0.004492087,-7.11e-18,0.992997007,1.257970067,-0.00014391,-7.82e-05,-0.000346868,0.001159425,-0.191948263,-0.054346572,1.34e-06,0.002685306,-0.0040699,0.0,1.091571259,1.52722084,0
-1e-05,-3.98e-05,-3.98e-05,0.001336839,0.069334191,-0.089140179,1.79e-06,0.004028661,-0.003302248,-1.24e-17,1.045964411,1.647050775,-9.36e-05,-0.000174172,0.000459145,0.001351135,-0.050011309,-0.297813143,1.83e-06,0.003261009,-0.004530447,-1.78e-17,0.927736862,1.200309256,0
-6.07e-05,-3.98e-05,0.000190474,0.001218539,0.07212559,-0.147216126,1.48e-06,0.003145853,-0.003532558,1.07e-17,1.029437641,1.389709369,-0.000142067,-7.82e-05,-0.001191241,0.00114429,-0.057522866,-0.383965015,1.31e-06,0.002685306,-0.002880061,1.42e-17,1.064243445,1.52722084,0
-6.99e-06,1.29e-05,0.000627834,0.001139439,-0.134553834,0.235113713,1.3e-06,0.002930643,-0.003670901,3.55e-17,1.001063884,1.291948432,3.26e-05,1.29e-05,-0.000523571,0.001241821,-0.012310962,0.039127508,1.54e-06,0.003583067,-0.003210573,-2.84e-17,1.054592014,1.365325693,0
-4.68e-05,-8.26e-05,-0.000562225,0.00126075,0.01106557,-0.61363558,1.59e-06,0.002930643,-0.003134437,-2.13e-17,1.003070651,1.424895735,2.05e-05,3.22e-05,0.000167506,0.001460531,-0.127312621,-0.212018328,2.13e-06,0.003390971,-0.004169882,-1.42e-17,1.120823733,2.209522806,0
-2.24e-05,-5.85e-06,0.000128852,0.001193784,-0.118770517,0.102428519,1.43e-06,0.003045432,-0.004208535,1.42e-17,0.999209705,1.560502884,-0.0001361,-0.000178033,-0.000677014,0.001207928,0.032620392,0.151449597,1.46e-06,0.003084086,-0.004208535,-3.55e-18,1.243508503,1.768979891,0
5.9e-05,-4.58e-05,-0.002003388,0.001956818,0.201279613,0.072492087,3.83e-06,0.005903297,-0.005035489,2.84e-17,1.004068674,1.53868433,0.000144353,0.000299568,-0.001005425,0.00204111,-0.142791858,-0.306921319,4.17e-06,0.005519544,-0.005841501,2.84e-17,1.058478304,1.28837255,0
-0.000137831,-0.000161052,-0.000660033,0.001783735,-0.022129175,0.35130483,3.18e-06,0.006287049,-0.005380881,-3.55e-18,1.018652162,1.350652415,-0.00010344,-0.000141872,-4.58e-05,0.001931099,0.319778716,-0.253079681,3.73e-06,0.005327594,-0.004421426,2.13e-17,1.00818231,1.524595717,0
0.000267938,0.000184487,0.000990499,0.001983513,0.033149402,0.18541592,3.93e-06,0.005980018,-0.00576478,3.55e-18,0.89239439,1.389604082,0.000259996,0.000236175,0.001521989,0.001806826,0.062617247,-0.471785933,3.26e-06,0.00455409,-0.004427132,1.42e-17,1.01249732,1.256648867,0
4.11e-05,7.86e-05,-0.001130417,0.001282401,0.12414826,-0.263407613,1.64e-06,0.004051116,-0.003241412,-2.13e-17,0.915627342,1.259753858,0.000202197,0.000174561,-5.57e-05,0.001369819,0.030839746,-0.103641309,1.88e-06,0.003820826,-0.003586847,3.55e-18,0.964026074,1.170017119,0
-0.0001437,-0.000132492,-0.001360707,0.001211214,-0.105287236,0.266914762,1.47e-06,0.003667298,-0.004815063,2.49e-17,1.185805655,1.463552683,-0.000124662,-9.41e-05,-0.000209255,0.001245889,-0.060930561,-0.154595714,1.55e-06,0.002746137,-0.003510084,-7.11e-18,0.993932178,1.438868092,0
-2.75e-05,2.1e-05,0.000404852,0.001295554,-0.012726414,0.155218572,1.68e-06,0.003782444,-0.004200955,3.38e-17,0.982653307,1.404262317,-3.58e-05,-5.57e-05,-0.000516309,0.001199679,0.084420058,0.048968001,1.44e-06,0.003437008,-0.003663611,-1.78e-17,1.029801838,1.308027852,0
-8.66e-05,-5.82e-05,-0.000595215,0.001306255,0.022079448,0.256891568,1.71e-06,0.003895615,-0.003895987,7.11e-18,0.978215319,1.479276082,-0.000131231,-9.62e-05,-0.000403705,0.001264738,-0.036127063,-0.243188114,1.6e-06,0.002897653,-0.003781198,-1.6e-17,0.979960612,1.353224888,0
-0.000140894,-9.62e-05,0.001055171,0.001142342,-0.290486282,0.231426828,1.3e-06,0.003204538,-0.003819266,-4.62e-17,1.021000304,1.237478314,8.94e-05,9.53e-05,0.000786354,0.001167669,0.070819408,-0.245283076,1.36e-06,0.003051096,-0.002859957,-7.11e-18,1.074773105,1.576302302,0
0.000111823,0.00013393,-5.82e-05,0.001175156,-0.000916792,-0.465101894,1.38e-06,0.003703519,-0.002744582,2.31e-17,1.132237032,1.48861835,-0.000147189,-0.000172955,-0.000557147,0.001291826,0.298194097,-0.002673223,1.67e-06,0.003972337,-0.002744582,1.42e-17,1.064495132,1.471366595,0
6.71e-05,0.000149975,0.001378174,0.001849376,-0.361546403,0.16846003,3.42e-06,0.004525467,-0.006566834,-7.11e-18,0.923293071,1.253423737,0.000142445,0.000169155,-0.001308534,0.001830958,0.036561153,0.377153601,3.35e-06,0.006828387,-0.005914337,-2.84e-17,0.976918291,1.405012969,0
-5.19e-05,-0.000214652,-0.001308534,0.001754088,0.237494571,-0.17280417,3.08e-06,0.005638548,-0.004417467,-7.11e-18,1.077749048,1.341174799,-0.000136514,-0.000253049,0.001608485,0.001913525,0.197725749,-0.101687079,3.66e-06,0.005062846,-0.004762895,2.13e-17,0.937683803,1.285757848,0
0.000263577,0.000207553,-0.000233851,0.00185828,-0.083838536,-0.167061844,3.45e-06,0.005062846,-0.004993169,-2.13e-17,1.036823385,1.453124967,5.04e-06,-4.19e-05,0.000687317,0.001868473,-0.024781789,-0.197164851,3.49e-06,0.004525467,-0.006374921,4.26e-17,0.998424322,1.285982512,0
-0.000122052,-0.000160274,-0.001695542,0.001363062,0.01478046,-0.321728472,1.86e-06,0.003102173,-0.003653014,-2.13e-17,1.002779926,1.498095258,-2.15e-06,-6.76e-06,-0.000198653,0.001239007,0.06993154,-0.047168121,1.54e-06,0.003447602,-0.003499499,-3.55e-18,0.983068044,1.429999133,0
-0.000126504,-0.000160274,0.000338688,0.001168148,0.103565605,-0.378707399,1.36e-06,0.003102173,-0.003077294,-7.11e-18,1.058207395,1.37595209,0.000155217,0.000127586,-0.00027543,0.001353626,-0.132050759,0.087763223,1.83e-06,0.003984944,-0.003883306,1.6e-17,0.975600954,1.418964063,0
8.52e-05,0.000185154,0.000377067,0.001190734,-0.310293418,-0.057136158,1.42e-06,0.002718347,-0.003422722,-1.42e-17,1.126762319,1.663539339,0.000108392,0.000146775,0.000952788,0.001203293,0.130404616,-0.11234911,1.45e-06,0.003639515,-0.003115673,-1.42e-17,1.004732584,1.461364555,0
-4.56e-05,1.68e-05,-0.000290084,0.001237438,-0.165894348,0.113226712,1.53e-06,0.003816554,-0.003936395,-1.6e-17,1.011942598,1.305540711,0.00023532,0.000227931,-9.86e-05,0.001173094,-0.207995709,-0.002791326,1.38e-06,0.003663112,-0.003898327,0.0,1.04120932,1.46471664,0
-9.66e-05,-2.13e-05,-0.000520248,0.001229048,-0.225755994,-0.137028482,1.51e-06,0.003317573,-0.003476067,0.0,1.064683839,1.421814991,0.000104364,0.000170244,-0.000175295,0.001221514,-0.099452051,0.347120717,1.49e-06,0.003471016,-0.003975048,1.42e-17,1.017900077,1.283385474,0
0.000112828,0.000112849,-0.000328737,0.001360502,-0.025784233,0.0437908,1.85e-06,0.00358639,-0.003590856,0.0,0.984479753,1.271584244,-3.81e-05,5.55e-05,0.000208897,0.001215792,-0.060444691,0.182093185,1.48e-06,0.003471016,-0.003629509,1.42e-17,0.941796258,1.508352656,0
8.51e-05,0.000117662,0.000712544,0.00197485,-0.078151177,-0.426804889,3.9e-06,0.004358855,-0.005773918,1.78e-18,0.959704252,1.285263743,-1.35e-05,-0.000131829,-0.001283307,0.002015629,-0.127880707,-0.191760111,4.06e-06,0.005318383,-0.006119383,2.13e-17,0.89975367,1.330311824,0
-0.000375629,-0.000285345,-0.001321668,0.002000535,-0.013141641,0.200239002,4e-06,0.006277912,-0.005390092,0.0,0.986930291,1.401462177,-5.84e-05,-7.43e-05,0.000904494,0.002796751,-0.019635749,-0.178595568,7.82e-06,0.007774782,-0.007462737,-2.84e-17,1.030555782,1.62267318,0
0.000260436,0.000386333,0.001211526,0.002028159,-0.197373708,0.266283912,4.11e-06,0.00574057,-0.005198215,1.42e-17,0.958873724,1.50781399,7.74e-05,7.93e-05,-0.001667133,0.001973517,-0.082142186,-0.407012648,3.89e-06,0.004358855,-0.005773918,-4.62e-17,0.958285799,1.285263743,0
0.000175662,0.000106578,-0.000776201,0.001189293,0.14026052,-0.091357208,1.41e-06,0.003599309,-0.003002345,-2.93e-17,1.058535989,1.348414496,0.00015033,-8.57e-06,-0.00023886,0.001128047,0.243873961,-0.201480189,1.27e-06,0.003445784,-0.002580149,-7.11e-18,1.083722241,1.456877946,0
-1.43e-05,-2.78e-05,-0.000200481,0.00124073,-0.138685457,-0.212881945,1.54e-06,0.002946821,-0.003347783,0.0,0.931702755,1.288657717,-3.74e-05,2.98e-05,-0.00108326,0.00162031,-0.101498164,0.01012108,2.63e-06,0.004290185,-0.004384087,7.11e-18,1.012825237,1.314206192,0
0.000151251,0.000221724,-0.000315627,0.001233496,-0.291275534,-0.236553838,1.52e-06,0.002870063,-0.003194258,1.07e-17,0.961198509,1.329947058,2.87e-05,6.82e-05,-0.000737822,0.001205863,-0.189058504,-0.283007934,1.45e-06,0.002946821,-0.003347783,0.0,0.908602615,1.288657717,0
8.08e-06,-3.92e-05,0.000383615,0.001161456,0.10657605,-0.165159653,1.35e-06,0.003070617,-0.002725061,-3.55e-17,1.028631032,1.388060453,-4.22e-06,3.81e-05,-0.000499558,0.001242197,-0.024978212,0.345246935,1.54e-06,0.003799176,-0.003377485,2.13e-17,1.034470165,1.422992338,0
3.69e-05,3.81e-05,-0.000346116,0.001280237,0.169007053,0.286694208,1.64e-06,0.004528907,-0.003416138,-3.55e-17,0.956428954,1.27113028,-7.44e-06,-5.8e-05,-0.000614347,0.001262802,0.158820378,-0.022553667,1.59e-06,0.003416155,-0.003608234,3.55e-18,1.055861009,1.753307038,0
-1.19e-05,-3.92e-05,0.000191519,0.001188136,-0.247526931,0.248089334,1.41e-06,0.003070617,-0.003646888,0.0,0.944689758,1.433395357,0.00010695,9.55e-05,-0.000499558,0.00126763,0.094360637,-0.32394067,1.61e-06,0.003569598,-0.002802368,-1.78e-17,1.003014153,1.51422263,0
-0.000146631,-0.000179946,-0.000774861,0.001875072,-0.043301185,0.984941821,3.52e-06,0.006364137,-0.006532123,0.0,0.9683809,1.389606794,-0.000251951,-0.000141565,-0.000928391,0.001787215,0.041098894,0.352095344,3.19e-06,0.005865176,-0.006186685,2.84e-17,1.011936276,1.348552328,0
